age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
36, Private, 9th,5, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States
21, Private, 9th,5, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States
34, Local-gov, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States
45, Local-gov, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States
17, Local-gov, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,45, United-States
27, Self-emp-inc, 9th,5, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States
17, Self-emp-inc, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,40, United-States
43, Self-emp-inc, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,44, Portugal
35, ?, 9th,5, Divorced, ?, Own-child, Amer-Indian-Eskimo, Male,0,0,38, United-States
31, Private, 9th,5, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States
21, Private, 9th,5, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States
23, Private, 9th,5, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Philippines
22, Private, 9th,5, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines
22, ?, 9th,5, Never-married, ?, Unmarried, Black, Female,0,0,36, United-States
57, Private, 9th,5, Widowed, Other-service, Unmarried, Black, Male,0,0,52, ?
72, Private, 9th,5, Widowed, Other-service, Unmarried, Black, Female,0,0,20, United-States
65, Private, 9th,5, Widowed, Priv-house-serv, Unmarried, Black, Female,0,0,24, United-States
53, Private, 9th,5, Widowed, Sales, Unmarried, Black, Female,0,0,25, United-States
62, Private, 9th,5, Widowed, Other-service, Unmarried, Black, Female,0,0,25, United-States
59, Private, 9th,5, Widowed, Other-service, Unmarried, Black, Female,0,0,40, United-States
29, Private, 9th,5, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
42, Private, 9th,5, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, United-States
34, Private, 9th,5, Separated, Farming-fishing, Unmarried, Black, Male,0,0,40, United-States
36, Private, 9th,5, Separated, Other-service, Unmarried, Black, Female,0,0,40, ?
43, Private, 9th,5, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,50, United-States
30, Private, 9th,5, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States
20, Private, 9th,5, Never-married, Adm-clerical, Unmarried, Black, Female,114,0,20, United-States
23, Private, 9th,5, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States
51, Private, 9th,5, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States
44, Private, 9th,5, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States
40, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Haiti
61, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
43, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,625,40, United-States
53, Private, 9th,5, Married-spouse-absent, Machine-op-inspct, Unmarried, Black, Male,0,0,75, Haiti
46, Local-gov, 9th,5, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States
32, Private, 9th,5, Separated, Other-service, Unmarried, Other, Female,0,0,40, Mexico
45, Private, 9th,5, Separated, Other-service, Unmarried, Other, Female,0,0,40, Trinadad&Tobago
28, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Mexico
70, ?, 9th,5, Widowed, ?, Unmarried, White, Female,1111,0,15, United-States
70, ?, 9th,5, Widowed, ?, Unmarried, White, Female,0,0,25, United-States
40, ?, 9th,5, Divorced, ?, Unmarried, White, Female,0,0,5, Cuba
37, ?, 9th,5, Divorced, ?, Unmarried, White, Female,0,0,40, United-States
36, ?, 9th,5, Divorced, ?, Unmarried, White, Female,0,0,40, Mexico
27, ?, 9th,5, Separated, ?, Unmarried, White, Female,0,0,50, United-States
62, ?, 9th,5, Never-married, ?, Unmarried, White, Female,0,0,40, Dominican-Republic
48, Private, 9th,5, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States
71, Private, 9th,5, Widowed, Sales, Unmarried, White, Female,0,0,13, United-States
73, Private, 9th,5, Widowed, Other-service, Unmarried, White, Female,0,0,9, United-States
56, Private, 9th,5, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States
52, Private, 9th,5, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States
56, Private, 9th,5, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States
33, Private, 9th,5, Divorced, Craft-repair, Unmarried, White, Male,114,0,55, United-States
55, Private, 9th,5, Divorced, Craft-repair, Unmarried, White, Female,99999,0,37, United-States
56, Private, 9th,5, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States
36, Private, 9th,5, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States
52, Private, 9th,5, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Cuba
34, Private, 9th,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States
58, Private, 9th,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States
46, Private, 9th,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States
46, Private, 9th,5, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States
43, Private, 9th,5, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States
54, Private, 9th,5, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States
32, Private, 9th,5, Separated, Other-service, Unmarried, White, Female,0,0,23, Mexico
37, Private, 9th,5, Separated, Priv-house-serv, Unmarried, White, Female,0,0,16, Mexico
34, Private, 9th,5, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,35, Dominican-Republic
46, Private, 9th,5, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States
59, Private, 9th,5, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, Mexico
32, Private, 9th,5, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, Columbia
17, Private, 9th,5, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States
20, Private, 9th,5, Never-married, Other-service, Unmarried, White, Male,0,0,30, Mexico
21, Private, 9th,5, Never-married, Other-service, Unmarried, White, Male,0,0,35, Mexico
25, Private, 9th,5, Never-married, Craft-repair, Unmarried, White, Male,914,0,40, United-States
22, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Guatemala
23, Private, 9th,5, Never-married, Farming-fishing, Unmarried, White, Male,0,0,70, United-States
17, Private, 9th,5, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States
31, Private, 9th,5, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States
27, Private, 9th,5, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,24, Mexico
33, Private, 9th,5, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States
41, Private, 9th,5, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,40, Columbia
47, Private, 9th,5, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States
47, Private, 9th,5, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0,0,40, El-Salvador
49, Local-gov, 9th,5, Widowed, Handlers-cleaners, Unmarried, White, Male,0,2231,40, United-States
25, Private, 9th,5, Married-spouse-absent, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam
60, ?, 9th,5, Divorced, ?, Not-in-family, Black, Male,0,0,35, United-States
63, ?, 9th,5, Separated, ?, Not-in-family, Black, Male,0,0,40, United-States
61, Private, 9th,5, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,65, United-States
81, Private, 9th,5, Widowed, Priv-house-serv, Not-in-family, Black, Female,2062,0,5, United-States
49, Private, 9th,5, Divorced, Other-service, Not-in-family, Black, Male,0,0,37, United-States
68, Private, 9th,5, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,20, United-States
58, Private, 9th,5, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States
43, Private, 9th,5, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States
71, Private, 9th,5, Divorced, Priv-house-serv, Not-in-family, Black, Female,0,0,6, United-States
28, Private, 9th,5, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States
63, Private, 9th,5, Separated, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States
66, Private, 9th,5, Separated, Other-service, Not-in-family, Black, Female,0,0,30, United-States
52, Private, 9th,5, Separated, Other-service, Not-in-family, Black, Female,0,0,30, United-States
53, Private, 9th,5, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Jamaica
35, Private, 9th,5, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States
59, Private, 9th,5, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, United-States
62, Private, 9th,5, Never-married, Priv-house-serv, Not-in-family, Black, Female,1055,0,22, United-States
49, Private, 9th,5, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0,0,16, Jamaica
62, Local-gov, 9th,5, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,24, United-States
40, State-gov, 9th,5, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States
31, Private, 9th,5, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,45, United-States
76, ?, 9th,5, Widowed, ?, Not-in-family, White, Male,0,0,25, United-States
60, ?, 9th,5, Widowed, ?, Not-in-family, White, Female,0,0,40, United-States
49, ?, 9th,5, Divorced, ?, Not-in-family, White, Male,0,0,40, United-States
57, ?, 9th,5, Divorced, ?, Not-in-family, White, Male,0,0,40, United-States
59, ?, 9th,5, Divorced, ?, Not-in-family, White, Female,0,0,12, United-States
54, ?, 9th,5, Divorced, ?, Not-in-family, White, Female,0,0,15, United-States
31, ?, 9th,5, Divorced, ?, Not-in-family, White, Female,0,0,25, United-States
23, ?, 9th,5, Divorced, ?, Not-in-family, White, Female,0,0,35, United-States
67, ?, 9th,5, Divorced, ?, Not-in-family, White, Female,2050,0,40, United-States
22, ?, 9th,5, Never-married, ?, Not-in-family, White, Male,0,0,30, United-States
19, ?, 9th,5, Never-married, ?, Not-in-family, White, Female,0,0,25, United-States
30, ?, 9th,5, Never-married, ?, Not-in-family, White, Female,0,0,30, United-States
74, Private, 9th,5, Widowed, Craft-repair, Not-in-family, White, Male,0,0,10, ?
63, Private, 9th,5, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States
52, Private, 9th,5, Widowed, Other-service, Not-in-family, White, Female,0,0,25, Puerto-Rico
65, Private, 9th,5, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States
61, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Puerto-Rico
36, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Male,4650,0,56, United-States
61, Private, 9th,5, Divorced, Sales, Not-in-family, White, Male,0,0,25, United-States
46, Private, 9th,5, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States
46, Private, 9th,5, Divorced, Sales, Not-in-family, White, Male,0,0,35, United-States
33, Private, 9th,5, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States
56, Private, 9th,5, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States
56, Private, 9th,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
42, Private, 9th,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
44, Private, 9th,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
61, Private, 9th,5, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States
31, Private, 9th,5, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States
35, Private, 9th,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States
50, Private, 9th,5, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States
39, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States
33, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,70, United-States
56, Private, 9th,5, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States
47, Private, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,1719,30, United-States
53, Private, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,0,36, Canada
36, Private, 9th,5, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States
48, Private, 9th,5, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States
31, Private, 9th,5, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States
40, Private, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States
49, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States
49, Private, 9th,5, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States
34, Private, 9th,5, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, ?
23, Private, 9th,5, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States
41, Private, 9th,5, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States
33, Private, 9th,5, Separated, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States
46, Private, 9th,5, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ireland
31, Private, 9th,5, Never-married, Sales, Not-in-family, White, Male,0,0,43, United-States
28, Private, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, ?
17, Private, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,6, United-States
17, Private, 9th,5, Never-married, Transport-moving, Not-in-family, White, Male,0,0,20, United-States
26, Private, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States
30, Private, 9th,5, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States
22, Private, 9th,5, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States
34, Private, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
28, Private, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador
25, Private, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico
35, Private, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
24, Private, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador
31, Private, 9th,5, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Puerto-Rico
24, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1721,40, United-States
31, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States
44, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States
29, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States
33, Private, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,45, El-Salvador
40, Private, 9th,5, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States
21, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, Mexico
20, Private, 9th,5, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States
28, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Dominican-Republic
33, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States
45, Private, 9th,5, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States
43, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States
37, Private, 9th,5, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,30, El-Salvador
90, Private, 9th,5, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States
35, Private, 9th,5, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States
22, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States
29, Private, 9th,5, Never-married, Sales, Not-in-family, White, Female,0,0,48, United-States
